t,ego_x,ego_y,ego_z,ego_speed,ego_vx,ego_vy,lead_x,lead_y,lead_z,dist_lead,behavior
6.099999999999986,-6.894140243530273,31.290668487548828,10.867072105407715,12.218338525131706,12.156551361083984,-1.2272144556045532,-9.92228889465332,34.46085739135742,10.811015129089355,4.384037173556979,1
6.149999999999986,-6.277126789093018,31.291088104248047,10.87502670288086,12.158901125453443,11.909011840820312,-2.4524097442626953,-9.782343864440918,34.459716796875,10.813108444213867,4.725119526218282,1
6.199999999999986,-5.6687445640563965,31.230297088623047,10.882801055908203,12.32079622783472,11.805049896240234,-3.527437686920166,-9.640180587768555,34.458396911621094,10.815213203430176,5.117903140708962,1
6.249999999999986,-5.064802169799805,31.109960556030273,10.88992691040039,12.39332923338426,11.49169635772705,-4.64063835144043,-9.49509334564209,34.457027435302734,10.817361831665039,5.552507235210839,1
6.299999999999986,-4.466880798339844,30.932647705078125,10.896291732788086,12.2358224381524,10.819486618041992,-5.7143731117248535,-9.348237991333008,34.45570373535156,10.819547653198242,6.019931215390433,1
6.349999999999985,-3.892733573913574,30.697500228881836,10.902195930480957,12.030016033643646,10.05702018737793,-6.601335525512695,-9.202455520629883,34.45454406738281,10.821752548217773,6.50450040786062,1
6.399999999999985,-3.354401111602783,30.410966873168945,10.907705307006836,11.867806360670139,9.522115707397461,-7.083370685577393,-9.05342960357666,34.453125,10.823966979980469,6.986985621470563,1
6.449999999999985,-2.849226236343384,30.085567474365234,10.912893295288086,11.64138588767093,9.096592903137207,-7.264562129974365,-8.902408599853516,34.451412200927734,10.826224327087402,7.463351586409667,1
6.499999999999985,-2.372180938720703,29.73814582824707,10.917853355407715,11.350066697216366,8.724050521850586,-7.260506629943848,-8.746034622192383,34.449825286865234,10.828536987304688,7.926281227604144,1
6.549999999999985,-1.9231842756271362,29.379600524902344,10.922578811645508,11.11164855972812,8.542999267578125,-7.105342864990234,-8.587031364440918,34.448081970214844,10.830912590026855,8.372357026821598,1
6.5999999999999845,-1.4958932399749756,29.018400192260742,10.927064895629883,10.940456035041175,8.609816551208496,-6.750158309936523,-8.424168586730957,34.44662857055664,10.833345413208008,8.80151479050076,1
6.649999999999984,-1.077600121498108,28.66425895690918,10.931205749511719,10.75912168927411,8.838448524475098,-6.13518762588501,-8.263371467590332,34.44491958618164,10.835797309875488,9.222328727015793,1
6.699999999999984,-0.6549893617630005,28.33010482788086,10.935243606567383,10.469763619212086,9.018855094909668,-5.317537307739258,-8.104130744934082,34.44331359863281,10.83814525604248,9.636442747262631,1
6.749999999999984,-0.22387301921844482,28.02865219116211,10.939191818237305,10.013478706225072,9.026410102844238,-4.335167407989502,-7.948502540588379,34.44179916381836,10.840255737304688,10.039838411812708,1
6.799999999999984,0.21088947355747223,27.769676208496094,10.942916870117188,9.443971669206816,8.8458833694458,-3.307408094406128,-7.794530391693115,34.44033432006836,10.842225074768066,10.42038515892928,1
6.849999999999984,0.6414607167243958,27.55901336669922,10.946537017822266,8.84079471289809,8.544089317321777,-2.271164655685425,-7.644051551818848,34.43891906738281,10.844131469726562,10.76953183766496,1
6.8999999999999835,1.0607361793518066,27.39824867248535,10.950024604797363,8.332926616373872,8.236154556274414,-1.2662638425827026,-7.49495792388916,34.43754196166992,10.845988273620605,11.079329925559179,1
6.949999999999983,1.466983437538147,27.28687286376953,10.953195571899414,7.934274349401688,7.929766654968262,-0.26741400361061096,-7.3489532470703125,34.43620681762695,10.847824096679688,11.350494069017603,1
6.999999999999983,1.8604240417480469,27.22405433654785,10.956048011779785,7.663078411816013,7.632237434387207,0.6868205666542053,-7.203762054443359,34.43489074707031,10.849632263183594,11.582557201486468,1
7.049999999999983,2.2415809631347656,27.208515167236328,10.958471298217773,7.666395474213961,7.507107257843018,1.5546575784683228,-7.061066627502441,34.43360137939453,10.851435661315918,11.77884217436955,1
7.099999999999983,2.614865303039551,27.237783432006836,10.960678100585938,7.91391190352186,7.6503472328186035,2.025386095046997,-6.918554306030273,34.43231964111328,10.853219032287598,11.943510401332633,1
7.149999999999983,2.993283271789551,27.30129051208496,10.962817192077637,8.13270368662864,7.6951727867126465,2.6315746307373047,-6.778005123138428,34.43105697631836,10.855002403259277,12.095935132570835,1
7.199999999999982,3.3800160884857178,27.39285659790039,10.96502685546875,8.288237450628321,7.553020477294922,3.4127352237701416,-6.637153148651123,34.429805755615234,10.856772422790527,12.241827190975387,1
7.249999999999982,3.765439748764038,27.520299911499023,10.96730899810791,8.607294140440104,7.594012260437012,4.051726818084717,-6.497875690460205,34.42856216430664,10.858546257019043,12.37173113022528,1
7.299999999999982,4.1494855880737305,27.68395233154297,10.969605445861816,9.012670939036289,7.920407772064209,4.300625324249268,-6.357851505279541,34.42734146118164,10.860307693481445,12.48508829552625,1
7.349999999999982,4.5456414222717285,27.872314453125,10.97196102142334,9.382861993581882,8.378033638000488,4.22452974319458,-6.215843200683594,34.42618179321289,10.862095832824707,12.600108269438584,1
7.399999999999982,4.961056232452393,28.07143211364746,10.974471092224121,9.695568857133667,8.839030265808105,3.984419584274292,-6.068084716796875,34.42514419555664,10.863926887512207,12.72837803092781,1
